response_id,panelist_id,survey_status,progress_pct,start_time_bst,end_time_bst,duration_sec,device_type,browser_family,traffic_source,ip_hash,browser_fingerprint,age,age_band,gender,region,urbanicity,employment_status,household_income,children_u18,s1_ordered_delivery_3m,q1_orders_past_30d,q2_last_order,q3_primary_service,q4_overall_satisfaction,q5_likelihood_reorder,q6_nps,q7_delivery_speed,q7_order_accuracy,q7_food_quality,q7_value_for_money,q7_app_ease,q7_service_selection,q7_customer_support,q7_promotions,q8_attention_check,q9_delivery_fee_reasonableness,q10_last_order_spend_gbp,q11_problem_last_order,q12_problem_type,q13_contacted_support,q14_support_resolution,q15_subscription_member,q16_open_end,page_screener_sec,page_usage_sec,page_experience_sec,page_grid_sec,page_demographics_sec,page_open_end_sec
R00227,P100227,Complete,100,2026-07-11T07:00:05+01:00,2026-07-11T07:08:29+01:00,504,Mobile,Safari,Panel A,0a55e645cef3,b24d3ebea23b,38,35-44,Woman,London,Urban,Self-employed,"£35,000-£49,999",Yes,Yes,2-3,Past week,Restaurant direct,3,3,4,2,4,2,2,4,4,3,3,3,3,27.81,Yes,Order cancelled,No,,No,Nothing major; the service generally works well for me.,42.1,48.2,166.5,109.9,46.1,41.5
R00228,P100228,Complete,100,2026-07-11T13:47:02+01:00,2026-07-11T13:56:17+01:00,555,Mobile,Edge,Panel B,978ae08c771f,13416b0c545b,43,35-44,Non-binary,West Midlands,Urban,Retired,"£100,000+",No,Yes,6-9,Past week,QuickBite,7,7,7,7,7,6,7,7,5,7,6,3,5,11.26,No,,,,No,More accurate delivery time estimates.,39.7,88.3,92.4,92.8,102.0,76.4
R00229,P100229,Complete,100,2026-07-10T17:11:08+01:00,2026-07-10T17:19:52+01:00,524,Mobile,Firefox,Panel B,158730ea6ff6,565e3a73e28c,22,18-24,Woman,Scotland,Urban,Employed full-time,"£50,000-£74,999",Yes,Yes,10+,Past week,FoodGo,5,5,7,4,7,6,5,5,5,3,4,5,3,33.21,No,,,,No,Improve the accuracy of map tracking.,40.7,73.2,85.6,111.2,60.9,57.7
R00230,P100230,Complete,100,2026-07-08T06:33:51+01:00,2026-07-08T06:41:55+01:00,484,Desktop,Chrome,Panel B,5a212042fd50,cacf0de1aa04,40,35-44,Man,North West,Urban,Self-employed,"£50,000-£74,999",No,Yes,0,Past week,QuickBite,4,4,5,4,5,4,5,3,4,2,3,3,2,31.51,Yes,Other,No,,Yes,"Better offers for existing customers, not just new users.",34.4,71.6,99.0,116.7,52.6,52.5
R00231,P100231,Complete,100,2026-07-07T06:39:15+01:00,2026-07-07T06:47:47+01:00,512,Mobile,Edge,Panel B,012ab103fff7,c1b54ce7ad16,47,45-54,Man,Yorkshire and the Humber,Suburban,Employed part-time,"£50,000-£74,999",Yes,Yes,0,31-90 days ago,MealDash,6,6,8,5,6,5,4,5,5,5,6,3,5,31.94,No,,,,No,More accurate delivery time estimates.,40.0,58.5,97.1,102.3,99.3,44.0
R00232,P100232,Complete,100,2026-07-17T00:11:12+01:00,2026-07-17T00:19:40+01:00,508,Mobile,Chrome,Panel A,d5037e9bd89e,34c5e2f5b958,70,65-74,Man,East of England,Urban,Employed full-time,"£35,000-£49,999",No,Yes,4-5,Past week,FoodGo,4,5,5,5,5,4,3,4,4,4,4,3,4,31.82,No,,,,No,More environmentally friendly packaging options.,47.9,77.6,95.3,103.9,100.9,45.1
R00233,P100233,Complete,100,2026-07-17T22:26:07+01:00,2026-07-17T22:35:19+01:00,552,Tablet,Edge,Panel C,87c810c56daa,133fb727daca,21,18-24,Man,North West,Suburban,Employed full-time,"£35,000-£49,999",Yes,Yes,2-3,Past week,QuickBite,6,7,7,7,5,6,5,7,6,4,5,3,5,73.8,No,,,,No,Show unavailable items before I start ordering.,31.0,51.4,88.5,124.2,85.5,97.1
R00234,P100234,Complete,100,2026-07-18T15:50:20+01:00,2026-07-18T15:57:42+01:00,442,Mobile,Safari,Panel B,f90d56a95fa4,d17c2b2233c1,63,55-64,Man,Wales,Suburban,Employed full-time,"£50,000-£74,999",No,Yes,4-5,Past week,QuickBite,4,4,3,4,6,4,2,5,5,3,4,3,2,38.55,Yes,Food arrived cold,No,,No,Fewer missing items and clearer substitutions.,39.4,79.7,57.1,110.9,81.0,19.4
R00235,P100235,Complete,100,2026-07-06T19:31:22+01:00,2026-07-06T19:40:25+01:00,543,Mobile,Safari,Panel A,2166036eef67,4490d9498cc7,36,35-44,Man,South West,Urban,Employed full-time,"£50,000-£74,999",No,Yes,2-3,Past week,FoodGo,4,5,5,3,3,6,3,5,4,5,3,3,3,15.88,No,,,,No,More environmentally friendly packaging options.,61.2,66.7,68.8,141.5,79.6,62.0
R00236,P100236,Complete,100,2026-07-07T10:06:29+01:00,2026-07-07T10:16:25+01:00,596,Mobile,Firefox,Panel B,c29b6b289f4e,f817280ececb,46,45-54,Woman,Scotland,Urban,Employed full-time,"£100,000+",Yes,Yes,10+,Past week,FoodGo,5,4,7,5,5,2,4,5,4,5,4,3,3,22.65,No,,,,No,"Lower delivery fees, especially on smaller orders.",46.8,47.9,85.7,104.9,102.0,140.3
R00237,P100237,Complete,100,2026-07-10T01:46:56+01:00,2026-07-10T01:55:23+01:00,507,Tablet,Chrome,Panel C,eba6d5ba74ba,58a34eed578d,20,18-24,Woman,London,Urban,Retired,"£20,000-£34,999",No,Yes,4-5,Past week,Restaurant direct,6,6,7,5,7,6,6,6,6,7,6,3,4,25.13,No,,,,Yes,Faster refunds when something goes wrong.,34.5,104.3,97.2,76.2,93.5,40.2
R00238,P100238,Complete,100,2026-07-19T16:27:09+01:00,2026-07-19T16:36:07+01:00,538,Mobile,Firefox,Panel B,080f234105d2,72b7b5f5ceb6,37,35-44,Man,East Midlands,Urban,Self-employed,"Under £20,000",No,Yes,1,Past week,FoodGo,6,6,9,6,6,7,6,7,6,7,7,3,5,42.19,No,,,,Yes,Make service charges easier to understand before checkout.,31.4,85.4,101.0,115.1,33.8,107.8
R00239,P100239,Complete,100,2026-07-11T02:31:02+01:00,2026-07-11T02:41:06+01:00,604,Mobile,Chrome,Panel A,3b4284703489,e9dc7971afee,42,35-44,Man,London,Suburban,Retired,"£20,000-£34,999",Yes,Yes,1,8-30 days ago,MealDash,5,5,8,6,7,5,4,5,5,5,5,3,5,17.19,No,,,,Yes,More accurate delivery time estimates.,39.2,92.0,71.8,172.1,62.6,65.6
R00240,P100240,Complete,100,2026-07-06T19:12:23+01:00,2026-07-06T19:14:15+01:00,112,Mobile,Safari,Panel A,6dd616b43528,bc3c056e06fe,28,25-34,Woman,North West,Urban,Employed full-time,"£35,000-£49,999",Yes,Yes,2-3,8-30 days ago,QuickBite,4,4,6,6,3,3,1,4,3,4,4,3,3,43.46,No,,,,No,Let customers edit an order for a short time after placing it.,3,32.8,10.3,10.3,7.3,39.3
R00241,P100241,Complete,100,2026-07-20T20:56:55+01:00,2026-07-20T21:06:31+01:00,576,Desktop,Safari,Panel B,91c3ccf56304,a002cae2353a,30,25-34,Man,London,Urban,Retired,"£20,000-£34,999",Yes,Yes,4-5,Today,QuickBite,5,5,6,5,6,5,3,6,5,5,3,3,6,23.07,Yes,Food arrived cold,Yes,3,No,"Lower delivery fees, especially on smaller orders.",37.8,59.0,97.4,90.1,117.9,99.4
R00242,P100242,Complete,100,2026-07-18T02:35:13+01:00,2026-07-18T02:42:53+01:00,460,Desktop,Chrome,Panel A,f2557cedfa90,b1ebd3dc7d55,29,25-34,Woman,East Midlands,Suburban,Employed full-time,"£50,000-£74,999",No,Yes,2-3,Past week,Restaurant direct,6,7,9,6,7,7,4,6,6,6,7,3,7,27.9,No,,,,Yes,More restaurant choice in my area.,42.5,71.8,49.5,130.8,35.3,44.7
R00243,P100243,Complete,100,2026-07-08T08:01:47+01:00,2026-07-08T08:12:03+01:00,616,Mobile,Safari,Panel B,38b7fda34a3e,ccff0ee56457,32,25-34,Woman,South East,Urban,Student,"£20,000-£34,999",No,Yes,4-5,Today,QuickBite,5,5,7,5,6,5,5,5,4,4,4,3,5,21.61,No,,,,No,"Lower delivery fees, especially on smaller orders.",53.2,56.4,106.5,171.2,75.8,86.7
R00244,P100244,Complete,100,2026-07-06T21:28:08+01:00,2026-07-06T21:36:52+01:00,524,Mobile,Chrome,Panel B,9848bc6a7b80,9e8c933cd7bc,52,45-54,Prefer not to say,West Midlands,Suburban,Retired,"Under £20,000",No,Yes,2-3,8-30 days ago,MealDash,3,5,2,3,3,4,3,5,3,4,3,3,2,28.93,No,,,,No,Better tracking when the driver is close.,53.5,91.9,153.5,57.3,76.6,19.4
R00245,P100245,Complete,100,2026-07-10T23:25:45+01:00,2026-07-10T23:36:23+01:00,638,Tablet,Chrome,Panel A,77460ea0ef4b,5821b675608f,33,25-34,Woman,Yorkshire and the Humber,Suburban,Employed full-time,"£50,000-£74,999",Yes,Yes,2-3,Past week,QuickBite,5,6,8,5,6,4,4,5,7,6,5,3,5,25.82,No,,,,Yes,asdfgh,52.5,81.2,135.4,138.0,76.4,39.1
R00246,P100246,Complete,100,2026-07-20T09:02:40+01:00,2026-07-20T09:11:38+01:00,538,Mobile,Safari,Panel C,411aba6e1676,6862579f518e,70,65-74,Woman,East Midlands,Urban,Employed full-time,"£50,000-£74,999",No,Yes,6-9,Past week,MealDash,6,6,7,6,5,6,5,6,4,5,4,3,5,15.72,No,,,,No,More environmentally friendly packaging options.,58.2,51.4,97.7,155.3,81.1,38.8
R00247,P100247,Complete,100,2026-07-16T00:10:44+01:00,2026-07-16T00:19:27+01:00,523,Mobile,Safari,Panel B,9f49f356ce2a,a0afb493f8f9,54,45-54,Man,Yorkshire and the Humber,Suburban,Employed full-time,"£20,000-£34,999",No,Yes,1,8-30 days ago,MealDash,4,4,7,3,3,3,4,4,5,4,5,3,4,64.73,Yes,Food arrived cold,No,,Yes,Show unavailable items before I start ordering.,34.3,82.0,81.2,96.6,101.7,56.8
R00248,P100248,Complete,100,2026-07-08T08:56:14+01:00,2026-07-08T09:03:49+01:00,455,Tablet,Chrome,Panel A,1f0cf3e41a34,c16999554e7c,48,45-54,Man,London,Suburban,Employed full-time,"Under £20,000",No,Yes,2-3,Past week,MealDash,4,5,5,4,5,6,3,6,5,6,4,3,4,47.96,No,,,,Yes,Fewer missing items and clearer substitutions.,40.3,77.9,63.3,84.0,97.7,21.4
R00249,P100249,Complete,100,2026-07-09T18:34:53+01:00,2026-07-09T18:42:11+01:00,438,Tablet,Firefox,Panel A,d6c40acd639d,d8e43b08c05e,37,35-44,Woman,South East,Urban,Employed full-time,"£100,000+",No,Yes,4-5,Past week,MealDash,5,5,5,4,4,6,4,5,3,4,4,3,4,10.37,No,,,,No,"Better offers for existing customers, not just new users.",36.0,60.7,36.5,142.4,55.1,65.3
R00250,P100250,Complete,100,2026-07-06T18:40:36+01:00,2026-07-06T18:50:25+01:00,589,Mobile,Chrome,Panel B,94e6770fb870,7b713362c1b2,56,55-64,Man,Yorkshire and the Humber,Rural,Employed full-time,"£35,000-£49,999",No,Yes,6-9,Past week,QuickBite,6,6,9,5,4,5,6,5,7,5,6,3,5,42.95,No,,,,Yes,Improve the accuracy of map tracking.,38.5,80.2,123.2,162.5,90.7,38.3
R00251,P100251,Complete,100,2026-07-18T20:25:10+01:00,2026-07-18T20:34:51+01:00,581,Mobile,Chrome,Panel B,4b1114ad8905,3221ebe6bc77,30,25-34,Woman,East Midlands,Suburban,Employed full-time,"£75,000-£99,999",No,Yes,1,8-30 days ago,Other,5,4,8,4,4,5,5,4,6,4,5,3,4,27.77,Yes,Food arrived cold,Yes,6,Yes,Improve food temperature on longer deliveries.,54.0,94.1,78.9,162.5,75.8,61.7
R00252,P100252,Complete,100,2026-07-12T16:31:54+01:00,2026-07-12T16:41:14+01:00,560,Mobile,Chrome,Panel B,d06370658459,ebfebac4bd4b,21,18-24,Man,South East,Suburban,Employed full-time,"£50,000-£74,999",No,Yes,10+,Past week,Restaurant direct,5,5,5,5,4,5,5,6,3,4,4,3,4,20.98,Yes,Order cancelled,Yes,5,No,More environmentally friendly packaging options.,36.6,91.2,116.0,95.6,99.8,35.5
R00253,P100253,Complete,100,2026-07-12T08:20:18+01:00,2026-07-12T08:28:10+01:00,472,Mobile,Chrome,Panel A,a549b2f9dde7,652fae1a1739,43,35-44,Woman,East of England,Urban,Employed full-time,"£20,000-£34,999",Yes,Yes,4-5,Today,QuickBite,4,4,4,4,4,4,4,3,3,4,3,3,4,24.76,No,,,,No,x,54.1,56.5,37.8,118.8,71.0,69.1
R00254,P100254,Complete,100,2026-07-07T05:07:50+01:00,2026-07-07T05:18:39+01:00,649,Desktop,Chrome,Panel A,a09f1b1be1e0,049e79482d89,24,18-24,Man,Northern Ireland,Suburban,Student,"£20,000-£34,999",No,Yes,4-5,Past week,FoodGo,4,5,3,2,5,5,2,4,4,5,3,3,3,31.46,No,,,,Yes,"Better offers for existing customers, not just new users.",34.1,65.0,167.8,124.3,67.3,89.2
R00255,P100255,Complete,100,2026-07-20T12:18:52+01:00,2026-07-20T12:27:40+01:00,528,Mobile,Other,Panel B,56f049e53ee6,5d6d20c88e4a,45,45-54,Man,North West,Suburban,Employed full-time,"£50,000-£74,999",No,Yes,1,8-30 days ago,MealDash,3,3,3,5,3,1,5,3,3,2,2,3,2,18.39,No,,,,No,Make service charges easier to understand before checkout.,48.9,60.3,110.4,147.6,71.1,19.4
R00256,P100256,Complete,100,2026-07-07T21:03:23+01:00,2026-07-07T21:14:29+01:00,666,Mobile,Chrome,Panel A,a7b71f627b80,d98e36097f43,30,25-34,Woman,Scotland,Suburban,Employed full-time,"£50,000-£74,999",No,Yes,4-5,Past week,QuickBite,5,3,6,4,4,6,4,4,4,3,4,3,3,30.46,No,,,,No,More restaurant choice in my area.,43.5,126.9,118.5,164.4,111.4,24.1
R00257,P100257,Complete,100,2026-07-12T00:18:32+01:00,2026-07-12T00:28:55+01:00,623,Mobile,Chrome,Panel B,080dddcd6816,bee63bfa4735,68,65-74,Man,Northern Ireland,Suburban,Student,Prefer not to say,Yes,Yes,0,31-90 days ago,FoodGo,5,6,7,6,6,7,5,6,4,7,5,3,6,22.98,No,,,,No,Faster refunds when something goes wrong.,60.3,97.3,146.8,138.7,63.6,19.4
R00258,P100258,Complete,100,2026-07-07T14:39:15+01:00,2026-07-07T14:47:01+01:00,466,Desktop,Chrome,Panel A,7d1c68495a17,e78e81ece7e4,74,65-74,Woman,South East,Urban,Employed full-time,"£50,000-£74,999",No,Yes,1,8-30 days ago,MealDash,5,7,7,5,5,5,5,6,6,5,4,3,6,45.07,No,,,,No,More responsive customer support.,50.0,53.6,81.8,92.5,58.5,72.5
R00259,P100259,Complete,100,2026-07-12T06:24:53+01:00,2026-07-12T06:34:55+01:00,602,Mobile,Edge,Panel A,addaeab106c4,02ea80c26260,53,45-54,Non-binary,West Midlands,Suburban,Employed full-time,"£50,000-£74,999",No,Yes,0,31-90 days ago,MealDash,5,6,7,5,6,6,4,5,7,4,3,3,4,10.79,Yes,Missing or incorrect items,Yes,3,No,Reduce minimum order values.,56.4,81.3,92.7,174.3,72.8,19.4
R00260,P100260,Complete,100,2026-07-13T00:00:26+01:00,2026-07-13T00:08:18+01:00,472,Desktop,Edge,Panel B,7c2c90acf871,818b687e7f8c,28,25-34,Man,Scotland,Urban,Employed full-time,"£50,000-£74,999",Yes,Yes,10+,Past week,FoodGo,6,6,9,6,6,7,6,5,6,7,5,3,5,28.29,No,,,,No,More restaurant choice in my area.,38.7,48.3,97.3,112.2,100.5,27.6
R00261,P100261,Complete,100,2026-07-18T20:32:39+01:00,2026-07-18T20:43:07+01:00,628,Mobile,Safari,Panel A,4a09e4fc11ca,dca3b836a827,30,25-34,Man,London,Urban,Employed full-time,"£35,000-£49,999",No,Yes,4-5,Past week,QuickBite,6,5,6,7,7,7,7,7,7,7,7,3,5,42.6,No,,,,No,Let customers edit an order for a short time after placing it.,52.5,82.0,118.0,121.9,83.7,76.3
R00262,P100262,Complete,100,2026-07-12T19:07:44+01:00,2026-07-12T19:16:57+01:00,553,Mobile,Chrome,Panel A,0c46314f8ac2,f31e2525de20,30,25-34,Man,Scotland,Rural,Employed part-time,"Under £20,000",No,Yes,4-5,Past week,Other,4,5,5,5,5,4,3,5,5,4,4,3,4,32.12,No,,,,No,More consistent delivery times at weekends.,55.6,65.0,116.6,110.2,76.1,44.7
R00263,P100263,Complete,100,2026-07-15T05:11:03+01:00,2026-07-15T05:19:55+01:00,532,Tablet,Safari,Panel A,67ce5ced9d41,ef09b70350dd,21,18-24,Woman,North West,Rural,Employed full-time,"£35,000-£49,999",Yes,Yes,1,8-30 days ago,MealDash,5,7,9,3,5,4,5,5,6,5,4,3,6,24.08,No,,,,No,"Better offers for existing customers, not just new users.",37.1,77.5,84.3,91.8,75.3,61.8
R00264,P100264,Complete,100,2026-07-11T04:05:45+01:00,2026-07-11T04:15:22+01:00,577,Desktop,Safari,Panel C,de16ec28562e,c75de1fe6150,25,25-34,Man,Yorkshire and the Humber,Suburban,Not currently employed,"£35,000-£49,999",Yes,Yes,2-3,Past week,QuickBite,5,6,7,7,5,5,4,5,7,5,5,3,5,32.67,No,,,,Yes,Reduce minimum order values.,46.6,49.7,35,133.7,98.5,112.6
R00265,P100265,Complete,100,2026-07-20T01:35:36+01:00,2026-07-20T01:44:40+01:00,544,Mobile,Safari,Panel C,01361885d1ca,101a7510f060,28,25-34,Man,Yorkshire and the Humber,Urban,Employed part-time,"£20,000-£34,999",No,Yes,6-9,Today,FoodGo,7,7,9,7,7,7,5,7,7,7,7,3,7,31.92,No,,,,No,More restaurant choice in my area.,61.4,60.9,115.6,82.9,84.9,56.6
R00266,P100266,Complete,100,2026-07-16T01:22:00+01:00,2026-07-16T01:31:32+01:00,572,Mobile,Chrome,Panel C,4a56d494fb55,87afb6500493,36,35-44,Man,South East,Suburban,Retired,"£35,000-£49,999",Yes,Yes,4-5,Past week,MealDash,5,4,6,5,6,2,3,6,4,5,3,3,4,35.22,No,,,,No,Better tracking when the driver is close.,54.8,55.7,91.2,133.5,98.9,69.8
R00267,P100267,Complete,100,2026-07-12T18:58:21+01:00,2026-07-12T19:06:44+01:00,503,Mobile,Chrome,Panel B,6708c079e7a6,b051a9b31397,42,35-44,Man,London,Urban,Employed full-time,"£35,000-£49,999",Yes,Yes,2-3,Past week,QuickBite,4,4,7,5,4,5,5,4,6,5,5,3,4,42.52,No,,,,Yes,More responsive customer support.,54.1,95.2,95.4,79.9,80.4,73.5
R00268,P100268,Complete,100,2026-07-17T18:32:48+01:00,2026-07-17T18:42:06+01:00,558,Mobile,Safari,Panel A,ede20d62f07f,e6e7cf3e8347,42,35-44,Woman,South West,Rural,Employed full-time,"£20,000-£34,999",Yes,Yes,2-3,8-30 days ago,FoodGo,5,5,8,6,6,4,4,6,5,6,5,3,6,65.99,No,,,,No,Reduce minimum order values.,34.7,104.9,160.7,90.6,72.7,69.8
R00269,P100269,Complete,100,2026-07-08T02:01:57+01:00,2026-07-08T02:08:56+01:00,419,Mobile,Safari,Panel B,c024911f5d84,809fdf2f2324,55,55-64,Man,North East,Suburban,Retired,"£20,000-£34,999",Yes,Yes,4-5,Past week,FoodGo,6,7,7,6,7,7,4,7,7,6,5,3,5,19.07,No,,,,Yes,Reduce minimum order values.,43.4,39.5,46.8,106.7,95.5,27.4
R00270,P100270,Complete,100,2026-07-11T07:43:13+01:00,2026-07-11T07:54:16+01:00,663,Mobile,Chrome,Panel B,ffc1a67a508a,4539ef9f8599,63,55-64,Woman,Wales,Urban,Self-employed,"£100,000+",No,Yes,6-9,Past week,QuickBite,5,6,4,5,5,4,4,3,5,5,7,3,5,37.53,No,,,,No,"Lower delivery fees, especially on smaller orders.",50.3,105.3,114.1,129.7,97.5,83.9
R00271,P100271,Complete,100,2026-07-15T03:27:51+01:00,2026-07-15T03:36:21+01:00,510,Mobile,Chrome,Panel C,db3d590cfcb7,4804a7a0941b,60,55-64,Woman,East Midlands,Urban,Employed part-time,"£50,000-£74,999",No,Yes,1,8-30 days ago,MealDash,3,4,4,4,3,4,2,4,5,3,5,3,2,19.56,Yes,Food arrived cold,No,,No,Improve food temperature on longer deliveries.,44.7,72.5,104.7,113.9,95.3,32.6
R00272,P100272,Complete,100,2026-07-13T15:05:24+01:00,2026-07-13T15:16:07+01:00,643,Mobile,Chrome,Panel C,a724c9332894,222b17abb94c,72,65-74,Woman,South East,Urban,Employed part-time,"£20,000-£34,999",No,Yes,0,8-30 days ago,MealDash,4,5,6,3,4,4,3,5,5,4,2,3,3,25.53,No,,,,No,Faster refunds when something goes wrong.,58.6,78.1,136.4,171.2,86.2,62.5
R00273,P100273,Complete,100,2026-07-08T02:59:11+01:00,2026-07-08T03:06:07+01:00,416,Desktop,Chrome,Panel B,3c0dbac811d8,d70b55b3340f,21,18-24,Woman,Yorkshire and the Humber,Urban,Retired,"£20,000-£34,999",No,Yes,1,8-30 days ago,QuickBite,5,4,7,5,4,4,4,6,5,4,4,3,5,20.18,No,,,,No,More environmentally friendly packaging options.,19.9,71.6,78.7,114.0,34.9,38.8
R00274,P100274,Complete,100,2026-07-10T05:00:20+01:00,2026-07-10T05:10:08+01:00,588,Mobile,Safari,Panel B,4857c4066532,53d105fce900,63,55-64,Man,South West,Suburban,Employed part-time,"£75,000-£99,999",No,Yes,0,8-30 days ago,Restaurant direct,5,4,5,6,6,5,5,5,6,5,5,3,3,22.42,No,,,,Yes,More consistent delivery times at weekends.,40.8,86.8,156.9,97.0,135.0,24.3
R00275,P100275,Complete,100,2026-07-07T14:59:44+01:00,2026-07-07T15:11:06+01:00,682,Mobile,Safari,Panel B,de92f187eefa,84f8f0e226e7,48,45-54,Woman,Wales,Urban,Retired,Prefer not to say,No,Yes,4-5,Today,MealDash,6,7,9,6,6,5,7,5,6,5,4,3,7,34.39,No,,,,Yes,Reduce minimum order values.,28.7,58.2,125.8,191.3,121.2,55.6
R00276,P100276,Complete,100,2026-07-20T08:28:05+01:00,2026-07-20T08:37:11+01:00,546,Mobile,Chrome,Panel A,827eca7ad81b,3d2ba9e8a205,49,45-54,Man,Yorkshire and the Humber,Rural,Employed full-time,"£50,000-£74,999",Yes,Yes,1,8-30 days ago,MealDash,5,4,8,5,4,6,4,4,4,6,6,3,5,43.88,No,,,,No,Give drivers clearer instructions for flats and apartment buildings.,48.9,90.4,92.7,144.5,45.6,58.1
R00277,P100277,Complete,100,2026-07-17T03:17:05+01:00,2026-07-17T03:24:01+01:00,416,Desktop,Firefox,Panel A,014d9b8efbc3,1d1ba2320302,39,35-44,Man,North West,Urban,Employed full-time,"£20,000-£34,999",No,Yes,10+,Past week,FoodGo,6,5,9,6,5,6,5,6,7,6,5,3,5,24.73,No,,,,No,More accurate delivery time estimates.,48.5,33.2,59.1,100.2,82.2,56.1
R00278,P100278,Complete,100,2026-07-07T14:49:51+01:00,2026-07-07T14:58:55+01:00,544,Mobile,Chrome,Panel A,5c90a81ece86,3a695a4a38b0,40,35-44,Woman,North West,Rural,Employed part-time,Prefer not to say,No,Yes,0,31-90 days ago,FoodGo,3,3,5,5,5,4,4,5,4,2,2,3,3,39.75,Yes,Food arrived cold,No,,Yes,Make service charges easier to understand before checkout.,59.6,69.5,86.6,115.8,99.7,62.7
R00279,P100279,Complete,100,2026-07-08T17:14:19+01:00,2026-07-08T17:22:11+01:00,472,Desktop,Safari,Panel B,2eb16f92824a,15adf054ba50,20,18-24,Woman,East Midlands,Urban,Retired,"Under £20,000",No,Yes,2-3,8-30 days ago,QuickBite,5,5,8,6,6,5,4,4,6,5,5,3,4,43.95,No,,,,Yes,Lower prices overall.,27.0,77.3,88.0,89.5,56.0,23.6
R00280,P100280,Complete,100,2026-07-13T13:27:19+01:00,2026-07-13T13:28:33+01:00,74,Mobile,Chrome,Panel A,573577a8374f,69a62ea90739,53,45-54,Man,West Midlands,Rural,Self-employed,"£50,000-£74,999",Yes,Yes,1,8-30 days ago,MealDash,4,5,5,3,5,4,2,4,4,5,5,7,2,24.31,Yes,Late delivery,Yes,5,No,Give drivers clearer instructions for flats and apartment buildings.,3,3.6,48.4,4.9,3,6.2
R00281,P100281,Complete,100,2026-07-10T02:20:36+01:00,2026-07-10T02:30:21+01:00,585,Desktop,Safari,Panel A,e193b1ee25e9,ed7ee335f4e8,51,45-54,Woman,North East,Urban,Retired,"£20,000-£34,999",No,Yes,2-3,8-30 days ago,MealDash,6,5,9,7,5,6,6,6,4,7,6,3,4,21.58,No,,,,No,...,48.3,112.3,129.1,94.8,113.6,24.2
R00282,P100282,Complete,100,2026-07-19T05:36:11+01:00,2026-07-19T05:44:48+01:00,517,Desktop,Chrome,Panel B,a893a3b560dc,486998908a15,74,65-74,Man,West Midlands,Urban,Employed part-time,"£35,000-£49,999",Yes,Yes,0,31-90 days ago,QuickBite,6,7,8,6,6,6,5,7,6,5,6,3,6,30.35,No,,,,No,More responsive customer support.,20.4,49.9,116.5,146.5,72.4,48.8
R00283,P100283,Complete,100,2026-07-15T02:04:56+01:00,2026-07-15T02:06:40+01:00,104,Mobile,Edge,Panel B,e5de936b6bdf,f791ad112a3d,60,55-64,Prefer not to say,South West,Suburban,Retired,"£35,000-£49,999",No,Yes,6-9,Today,QuickBite,6,7,9,7,5,6,5,7,7,6,7,3,6,19.6,No,,,,Yes,asdfgh,12.4,9.5,3,45.2,11.6,13.8
R00284,P100284,Complete,100,2026-07-11T08:20:01+01:00,2026-07-11T08:22:03+01:00,122,Desktop,Safari,Panel B,58c06e889c02,5849c36d05e4,28,25-34,Woman,North East,Suburban,Not currently employed,"£50,000-£74,999",No,Yes,1,Past week,Restaurant direct,6,7,7,6,6,6,4,6,7,7,4,3,6,31.56,No,,,,No,More responsive customer support.,55.1,17.7,8.7,7.0,14.1,7.3
R00285,P100285,Complete,100,2026-07-18T23:48:02+01:00,2026-07-18T23:56:42+01:00,520,Mobile,Chrome,Panel B,32e4c4a68d15,6505fe7a47be,37,35-44,Man,South East,Urban,Student,"£50,000-£74,999",No,Yes,2-3,8-30 days ago,Restaurant direct,5,5,8,3,7,4,6,4,6,6,4,3,4,63.95,No,,,,No,Lower prices overall.,27.2,64.0,109.1,157.0,43.0,56.5
R00286,P100286,Complete,100,2026-07-16T21:53:07+01:00,2026-07-16T22:01:49+01:00,522,Mobile,Chrome,Panel A,03ab673e5fb1,afdcc43030aa,63,55-64,Woman,South West,Suburban,Employed full-time,"Under £20,000",No,Yes,1,Past week,MealDash,5,7,8,5,5,4,5,5,6,6,6,3,5,38.39,No,,,,No,Give drivers clearer instructions for flats and apartment buildings.,30.6,30.2,134.7,153.1,57.2,77.1
R00287,P100287,Complete,100,2026-07-15T21:12:01+01:00,2026-07-15T21:13:44+01:00,103,Mobile,Chrome,Panel A,d2c8f7fd260e,fe41e11b1f79,46,45-54,Man,East of England,Suburban,Employed full-time,Prefer not to say,Yes,Yes,4-5,Today,MealDash,5,6,6,4,6,3,6,7,6,6,5,3,6,16.33,No,,,,Yes,More accurate delivery time estimates.,9.6,42.9,3,3,36.0,3
R00288,P100288,Complete,100,2026-07-14T22:44:28+01:00,2026-07-14T22:53:28+01:00,540,Mobile,Firefox,Panel C,654631bb3931,efdf63bd7d72,34,25-34,Man,South East,Urban,Student,"£50,000-£74,999",Yes,Yes,6-9,Past week,QuickBite,5,4,3,5,5,5,4,6,5,4,5,3,5,25.85,No,,,,Yes,Reduce minimum order values.,55.9,63.8,122.1,64.0,74.0,71.1
